id,title,format_type,medical_type,author_id,author,source_id,source,note,reviewed,status,licensable,page_image,section_url,url,word_count
4121,Sclerotherapy,standard_article,treatments,2,myDr,,,"myDr original from Linda Calabresi, reviewed by head of phlebology (specialist) for MO in April 2004.","2010-02-19 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/sclerotherapy,652
4117,"Migraine triggers",standard_article,all_about_your_condition,2,myDr,,,,"2010-01-29 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/migraine-triggers,394
4116,"Osteoporosis prevention exercises",illustrated_article,all_about_your_condition,2,myDr,,,,"2009-08-23 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/osteoporosis-prevention-exercises,2651
4115,Fibromyalgia,standard_article,all_about_your_condition,2,myDr,,,"Provided by Linda Calabresi as a patient handout for MO. No refs supplied but reviewed by clinician for MO before publication. 2016: significantly changed at review","2016-03-21 00:00:00",1,1,,pain,http://www.mydr.com.au/pain/fibromyalgia,1497
4114,"Oesophageal pH monitoring",standard_article,medical_tests,2,myDr,,,,"2010-01-26 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/oesophageal-ph-monitoring,390
4113,"Magnetic resonance cholangiopancreatography (MRCP)",standard_article,medical_tests,2,myDr,,,"This is subsection of 4108","2010-03-19 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/magnetic-resonance-cholangiopancreatography-mrcp,291
4111,"Faecal occult blood test",standard_article,medical_tests,2,myDr,,,,"2010-02-12 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/faecal-occult-blood-test,835
4110,"Endoscopic retrograde cholangiopancreatography (ERCP)",illustrated_article,medical_tests,2,myDr,,,,"2016-02-18 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/endoscopic-retrograde-cholangiopancreatography-ercp,689
4109,Cholecystography,illustrated_article,medical_tests,2,myDr,,,,"2009-11-02 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/cholecystography,289
4108,Cholangiography,illustrated_article,medical_tests,2,myDr,,,,"2009-09-21 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/cholangiography,551
4107,"Migraine treatment options",standard_article,treatments,2,myDr,,,,"2011-11-02 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/migraine-treatment-options,729
4106,Migraine,standard_article,all_about_your_condition,2,myDr,,,,"2010-01-29 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/migraine,589
4105,"Headaches: the different types",standard_article,all_about_your_condition,2,myDr,,,"Title change","2010-01-29 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/headaches-the-different-types,1018
4104,"Genital herpes treatment",standard_article,treatments,2,myDr,,,"Title changed from Genital herpes: your treatment options","2010-02-12 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/genital-herpes-treatment,509
4103,"Genital herpes: preventing the spread",standard_article,all_about_your_condition,2,myDr,,,,"2010-01-06 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/genital-herpes-preventing-the-spread,630
4102,"Allergic rhinitis",standard_article,all_about_your_condition,2,myDr,,,,"2010-03-05 00:00:00",1,1,,allergy,http://www.mydr.com.au/allergy/allergic-rhinitis,967
4101,"Haemorrhoids treatments",standard_article,treatments,2,myDr,,,,"2015-11-10 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/haemorrhoids-treatments,567
4100,"Child sexual assault: protecting your child",standard_article,all_about_your_condition,2,myDr,,,,"2009-12-02 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/child-sexual-assault-protecting-your-child,1176
4099,"Children and their backpacks",standard_article,all_about_your_condition,2,myDr,,,"Title change","2009-11-06 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/children-and-their-backpacks,383
4098,"Seizures: first aid",standard_article,treatments,2,myDr,,,,"2016-01-06 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/seizures-first-aid,501
4096,"Epilepsy: diagnosis and treatment",standard_article,all_about_your_condition,2,myDr,,,,"2009-10-26 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/epilepsy-diagnosis-and-treatment,894
4094,"Skin cancer: early detection",standard_article,all_about_your_condition,2,myDr,,,"Cancer Council factsheet Nov 2003 & Qld Cancer Fund website","2011-10-19 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/skin-cancer-early-detection,231
4087,"Aerobic exercise: the health benefits",standard_article,exercise_fitness,2,myDr,,,,"2010-01-11 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/aerobic-exercise-the-health-benefits,1019
4086,"Choose the right exercise for you",standard_article,exercise_fitness,2,myDr,,,,"2015-03-24 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/choose-the-right-exercise-for-you,1540
4084,"Feet: checklist for foot health",standard_article,symptoms,2,myDr,,,,"2013-08-09 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/feet-checklist-for-foot-health,198
4083,"Breast cancer: help your teenager cope with your diagnosis",standard_article,all_about_your_condition,2,myDr,,,"Title changed from: Teenagers: special needs when a mother has breast cancer. Old ref: National Breast Cancer Centre media pack 'boys do cry' campaign 10/03","2009-12-09 00:00:00",1,1,,mental-health,http://www.mydr.com.au/mental-health/breast-cancer-help-your-teenager-cope-with-your-diagnosis,450
4082,"Breast cancer: men affected by a woman's diagnosis",standard_article,all_about_your_condition,2,myDr,,,"Title changed from ""For men: coping with breast cancer in a loved one"". Orig ref: National Breast Care Centre media pack 'Boys do cry' 10/03","2009-12-09 00:00:00",1,1,,mens-health,http://www.mydr.com.au/mens-health/breast-cancer-men-affected-by-a-womans-diagnosis,404
4059,"Australian health system: how it works",standard_article,all_about_your_condition,2,myDr,,,"Title changed","2011-12-15 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/australian-health-system-how-it-works,5676
4024,"HIV and AIDS: 12 common questions answered",standard_article,all_about_your_condition,2,myDr,,,"9 Feb 2015: back to orig title. 2013: Title change '12 common questions answered' to 'FAQs' then to Freq Asked Qs then back","2013-04-03 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/hiv-and-aids-12-common-questions-answered,2959
4023,"Clinical trials",standard_article,treatments,2,myDr,,,,"2013-02-01 00:00:00",1,2,,cancer-care,http://www.mydr.com.au/cancer-care/clinical-trials,2673
4007,"Australian scorpion stings not fatal",standard_article,all_about_your_condition,2,myDr,,,,"2016-02-05 00:00:00",1,0,,allergy,http://www.mydr.com.au/allergy/australian-scorpion-stings-not-fatal,484
4005,"Pneumococcal disease",standard_article,all_about_your_condition,2,myDr,,,"Title change from Pnuemococcal disease: what you need to know","2013-07-15 00:00:00",1,1,,seniors-health,http://www.mydr.com.au/seniors-health/pneumococcal-disease,1137
4004,"Animation: type 2 diabetes",animation,anatomy,2,myDr,,,,"2010-04-21 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/animation-type-2-diabetes,429
4003,"Animation: type 1 diabetes",animation,anatomy,2,myDr,,,,"2010-04-21 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/animation-type-1-diabetes,468
4000,"Diabetes: tips for teenagers",standard_article,all_about_your_condition,2,myDr,,,"Title changed 2014 title change from ""Diabetes in teenagers""","2014-10-14 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/diabetes-tips-for-teenagers,1123
3999,"Diabetes: tips for children",standard_article,all_about_your_condition,2,myDr,,,"Title change; 2014 Title change from ""Diabetes: tips for school-age children""","2014-10-14 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/diabetes-tips-for-children,1524
3998,"Diabetes in Indigenous Australians",standard_article,all_about_your_condition,2,myDr,,,"Major update of this 2003 article in 2013. 2013: title change from 'Diabetes in Aboriginal Australians'","2013-11-27 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/diabetes-in-indigenous-australians,616
3997,"Diabetes and getting pregnant",standard_article,all_about_your_condition,2,myDr,,,"Title change","2009-09-30 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/diabetes-and-getting-pregnant,2278
3996,"Diabetes in seniors",standard_article,all_about_your_condition,2,myDr,,,,"2009-10-14 00:00:00",1,1,,seniors-health,http://www.mydr.com.au/seniors-health/diabetes-in-seniors,1177
3995,"Animation: carbohydrate digestion",animation,anatomy,2,myDr,,,,"2010-04-21 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/animation-carbohydrate-digestion,396
3989,"Pancreas and insulin",illustrated_article,anatomy,2,myDr,,,,"2009-09-14 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/pancreas-and-insulin,864
3979,"Colds: commonsense not antibiotics",standard_article,treatments,2,myDr,,,"Title changed from Colds and flu: the commonsense approach  - tell HealthInsite. Orig ref: NPS press release 21/5/03. NPS revised Common colds campaign 2006.","2009-11-09 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/colds-commonsense-not-antibiotics,1244
3977,"Breast cancer Q and A",standard_article,all_about_your_condition,2,myDr,,,"Title changed","2009-04-10 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/breast-cancer-q-and-a,3617
3959,"DVT and flying",standard_article,all_about_your_condition,2,myDr,,,"Title changed","2009-10-12 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/dvt-and-flying,2629
3958,"Prescription medicines",standard_article,anatomy,2,myDr,,,"Title change","2015-05-13 00:00:00",1,1,,medicines,http://www.mydr.com.au/medicines/prescription-medicines,1955
3951,"Physical activity tips",fast_facts,exercise_fitness,2,myDr,,,"Title change. Heart Foundation Heart Week 2003 literature","2010-03-21 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/physical-activity-tips,457
3929,"Grapefruit interactions with medicines",standard_article,treatments,2,myDr,,,"Title change 2012","2012-12-19 00:00:00",1,1,,medicines,http://www.mydr.com.au/medicines/grapefruit-interactions-with-medicines,496
3918,"Hair loss overview",illustrated_article,symptoms,2,myDr,,,"Title changed","2009-11-23 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/hair-loss-overview,1322
3913,"Osteoporosis: what it does to your bones",illustrated_article,anatomy,2,myDr,,,,"2016-04-21 00:00:00",1,1,,seniors-health,http://www.mydr.com.au/seniors-health/osteoporosis-what-it-does-to-your-bones,1271
3901,"Asthma: checklist of common triggers",standard_article,all_about_your_condition,2,myDr,,,,"2014-08-20 00:00:00",1,1,,asthma,http://www.mydr.com.au/asthma/asthma-checklist-of-common-triggers,1184
3897,"Asthma and wheezing in babies",standard_article,all_about_your_condition,2,myDr,,,"Title changed from Babies and asthma. 2014: title changed from Asthma and babies","2014-11-17 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/asthma-and-wheezing-in-babies,1265
3894,"Peak flow meters",standard_article,treatments,2,myDr,,,,"2015-11-05 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/peak-flow-meters,1083
3893,"Asthma and pollen",standard_article,all_about_your_condition,2,myDr,,,"Title change","2014-10-15 00:00:00",1,1,,asthma,http://www.mydr.com.au/asthma/asthma-and-pollen,1250
3892,"Asthma and dust mites",standard_article,all_about_your_condition,2,myDr,,,"Title changed from Dust mites and asthma","2014-10-15 00:00:00",1,1,,asthma,http://www.mydr.com.au/asthma/asthma-and-dust-mites,1227
3851,Varicocele,standard_article,all_about_your_condition,2,myDr,,,,"2009-09-30 00:00:00",1,1,,mens-health,http://www.mydr.com.au/mens-health/varicocele,886
3849,"Glaucoma: what are the different types?",standard_article,all_about_your_condition,47,"Glaucoma Australia",,,,"2013-08-21 00:00:00",1,2,,eye-health,http://www.mydr.com.au/eye-health/glaucoma-what-are-the-different-types,233
3848,"Glaucoma: can it be treated?",standard_article,treatments,47,"Glaucoma Australia",,,,"2013-08-21 00:00:00",1,2,,eye-health,http://www.mydr.com.au/eye-health/glaucoma-can-it-be-treated,157
3847,"Glaucoma: how is it detected?",standard_article,medical_tests,47,"Glaucoma Australia",,,,"2013-08-21 00:00:00",1,2,,eye-health,http://www.mydr.com.au/eye-health/glaucoma-how-is-it-detected,57
3846,"Glaucoma: who is at risk?",standard_article,all_about_your_condition,47,"Glaucoma Australia",,,"2013: Title change to match GA","2013-08-21 00:00:00",1,2,,eye-health,http://www.mydr.com.au/eye-health/glaucoma-who-is-at-risk,97
3845,"Glaucoma: what are the symptoms?",illustrated_article,symptoms,47,"Glaucoma Australia",,,,"2013-08-21 00:00:00",1,2,,eye-health,http://www.mydr.com.au/eye-health/glaucoma-what-are-the-symptoms,212
3844,"Glaucoma: what is it?",illustrated_article,all_about_your_condition,47,"Glaucoma Australia",,,,"2013-08-21 00:00:00",1,2,,eye-health,http://www.mydr.com.au/eye-health/glaucoma-what-is-it,155
3829,"Botox injections",standard_article,treatments,2,myDr,,,,"2012-12-19 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/botox-injections,895
3813,"Acupuncture needles",standard_article,anatomy,2,myDr,,,,"2010-03-05 00:00:00",1,1,,complementary-medicine,http://www.mydr.com.au/complementary-medicine/acupuncture-needles,804
3794,"Eczema: Q and A",standard_article,all_about_your_condition,2,myDr,,,,"2009-08-28 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/eczema-q-and-a,1816
3777,"Medicines line:  telephone service",standard_article,treatments,2,myDr,,,,"2010-12-21 00:00:00",1,1,,medicines,http://www.mydr.com.au/medicines/medicines-line-telephone-service,258
3732,"Exercise to prevent osteoporosis",illustrated_article,exercise_fitness,2,myDr,,,,"2010-01-17 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/exercise-to-prevent-osteoporosis,810
3731,"Calcium-boosting ideas for your diet",standard_article,nutrition,2,myDr,,,,"2015-08-07 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/calcium-boosting-ideas-for-your-diet,415
3729,"Osteoporosis: lowering risk",fast_facts,treatments,2,myDr,,,"Title change","2009-11-09 00:00:00",1,1,,seniors-health,http://www.mydr.com.au/seniors-health/osteoporosis-lowering-risk,883
3728,"Tooth anatomy",illustrated_article,anatomy,2,myDr,,,,"2015-07-20 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/tooth-anatomy,515
3726,"Spinal cord",illustrated_article,anatomy,2,myDr,,,"Need to get mydr pic. pic= Medicine International","2013-08-05 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/spinal-cord,399
3725,"Knee ligaments",illustrated_article,anatomy,2,myDr,,,,"2014-05-18 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/knee-ligaments,698
3724,"Joint: synovial",illustrated_article,anatomy,2,myDr,,,,"2012-10-31 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/joint-synovial,308
3722,"Coronary arteries",illustrated_article,anatomy,2,myDr,,,"article 3115. Removed Pic from Medicine International","2012-12-21 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/coronary-arteries,188
3718,"Skin biology and structure",illustrated_article,anatomy,2,myDr,,,"Old reference: Medicine International (graphic)","2015-07-20 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/skin-biology-and-structure,1188
3717,"Stomach and duodenum",illustrated_article,anatomy,2,myDr,,,"pic was approved earlier","2016-03-23 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/stomach-and-duodenum,605
3716,"Gallbladder and the biliary tract",illustrated_article,anatomy,2,myDr,,,,"2015-08-05 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/gallbladder-and-the-biliary-tract,143
3711,"Vasectomy: frequently asked questions",illustrated_article,treatments,2,myDr,,,,"2009-11-09 00:00:00",1,1,,mens-health,http://www.mydr.com.au/mens-health/vasectomy-frequently-asked-questions,644
3710,"Lungs and breathing",illustrated_article,anatomy,2,myDr,,,,"2015-11-30 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/lungs-and-breathing,579
3701,"Impotence causes",standard_article,all_about_your_condition,2,myDr,,,"Title change","2009-08-05 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/impotence-causes,1624
3700,"Peyronie's disease",standard_article,all_about_your_condition,2,myDr,,,"Title changed 2/12/09 from ""Peyronie's disease: what a man needs to know""","2009-12-16 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/peyronie-s-disease,513
